conn_id,orig_node_id,dest_node_id,orig_lat,orig_lon,dest_lat,dest_lon,orig_index,dest_index,time_min,distance_km
walk,inner,frontier,55.6538,12.29575,55.6576453,12.2941881,21,3,13.0,0.898
walk,inner,frontier,55.658789,12.291355,55.6576453,12.2941881,22,3,5.0,0.4
walk,inner,frontier,55.65421,12.279603,55.6576453,12.2941881,23,3,20.0,1.5
walk,inner,frontier,55.6557199,12.2972695,55.6576453,12.2941881,24,3,7.0,0.501
walk,inner,frontier,55.653646,12.2898757,55.6576453,12.2941881,25,3,15.0,1.1
walk,inner,frontier,55.6531224,12.2879316,55.6576453,12.2941881,26,3,17.0,1.2
walk,inner,frontier,55.6517731,12.3009052,55.6576453,12.2941881,27,3,19.0,1.4
walk,inner,frontier,55.648932,12.286933,55.6576453,12.2941881,28,3,30.0,2.2
walk,inner,frontier,55.649758,12.285941,55.6576453,12.2941881,29,3,29.0,2.2
walk,inner,frontier,55.65882,12.289866,55.645386,12.288527,20,4,32.0,2.3
walk,inner,frontier,55.6538,12.29575,55.645386,12.288527,21,4,29.0,2.1
walk,inner,frontier,55.658789,12.291355,55.645386,12.288527,22,4,33.0,2.4
walk,inner,frontier,55.65421,12.279603,55.645386,12.288527,23,4,26.0,1.9
walk,inner,frontier,55.6557199,12.2972695,55.645386,12.288527,24,4,27.0,2.0
walk,inner,frontier,55.653646,12.2898757,55.645386,12.288527,25,4,24.0,1.8
walk,inner,frontier,55.6531224,12.2879316,55.645386,12.288527,26,4,22.0,1.6
walk,inner,frontier,55.6517731,12.3009052,55.645386,12.288527,27,4,20.0,1.5
walk,inner,frontier,55.648932,12.286933,55.645386,12.288527,28,4,8.0,0.5760000000000001
walk,inner,frontier,55.649758,12.285941,55.645386,12.288527,29,4,10.0,0.733
walk,inner,frontier,55.65882,12.289866,55.650121,12.290486,20,5,30.0,2.3
walk,inner,frontier,55.6538,12.29575,55.650121,12.290486,21,5,21.0,1.6
walk,inner,frontier,55.658789,12.291355,55.650121,12.290486,22,5,29.0,2.2
walk,inner,frontier,55.65421,12.279603,55.650121,12.290486,23,5,29.0,2.2
walk,inner,frontier,55.6557199,12.2972695,55.650121,12.290486,24,5,19.0,1.4
