conn_id,orig_node_id,dest_node_id,orig_lat,orig_lon,dest_lat,dest_lon,orig_index,dest_index,time_min,distance_km
walk,inner,frontier,55.7157423,12.4924165,55.7289564,12.4928583,24,3,34.0,2.5
walk,inner,frontier,55.71688,12.479142,55.7289564,12.4928583,25,3,32.0,2.3
walk,inner,frontier,55.7212206,12.479678,55.7289564,12.4928583,26,3,24.0,1.7
walk,inner,frontier,55.7195844,12.4929897,55.7289564,12.4928583,27,3,28.0,2.1
walk,inner,frontier,55.7252379,12.4862241,55.7289564,12.4928583,28,3,15.0,1.1
walk,inner,frontier,55.719559,12.497372,55.7289564,12.4928583,29,3,24.0,1.7
walk,inner,frontier,55.718224,12.481611,55.7184012,12.4717331,20,4,12.0,0.895
walk,inner,frontier,55.7231027,12.477781,55.7184012,12.4717331,21,4,13.0,1.0
walk,inner,frontier,55.7195844,12.4929897,55.7184012,12.4717331,22,4,25.0,1.9
walk,inner,frontier,55.7224774,12.4915155,55.7184012,12.4717331,23,4,27.0,2.0
walk,inner,frontier,55.7157423,12.4924165,55.7184012,12.4717331,24,4,22.0,1.7
walk,inner,frontier,55.71688,12.479142,55.7184012,12.4717331,25,4,11.0,0.888
walk,inner,frontier,55.7212206,12.479678,55.7184012,12.4717331,26,4,12.0,0.9490000000000001
walk,inner,frontier,55.7195844,12.4929897,55.7184012,12.4717331,27,4,25.0,1.9
walk,inner,frontier,55.7252379,12.4862241,55.7184012,12.4717331,28,4,23.0,1.7
walk,inner,frontier,55.719559,12.497372,55.7184012,12.4717331,29,4,34.0,2.5
walk,inner,frontier,55.718224,12.481611,55.725665,12.476663,20,5,16.0,1.2
walk,inner,frontier,55.7231027,12.477781,55.725665,12.476663,21,5,6.0,0.451
walk,inner,frontier,55.7195844,12.4929897,55.725665,12.476663,22,5,25.0,1.9
walk,inner,frontier,55.7224774,12.4915155,55.725665,12.476663,23,5,19.0,1.4
walk,inner,frontier,55.7157423,12.4924165,55.725665,12.476663,24,5,27.0,2.1
walk,inner,frontier,55.71688,12.479142,55.725665,12.476663,25,5,17.0,1.3
walk,inner,frontier,55.7212206,12.479678,55.725665,12.476663,26,5,13.0,0.973
walk,inner,frontier,55.7195844,12.4929897,55.725665,12.476663,27,5,25.0,1.9
walk,inner,frontier,55.7252379,12.4862241,55.725665,12.476663,28,5,16.0,1.2
walk,inner,frontier,55.719559,12.497372,55.725665,12.476663,29,5,26.0,1.9
walk,inner,frontier,55.718224,12.481611,55.712002,12.467495,20,6,18.0,1.3
walk,inner,frontier,55.7231027,12.477781,55.712002,12.467495,21,6,23.0,1.7
walk,inner,frontier,55.7195844,12.4929897,55.712002,12.467495,22,6,31.0,2.3
walk,inner,frontier,55.7224774,12.4915155,55.712002,12.467495,23,6,36.0,2.6
walk,inner,frontier,55.7157423,12.4924165,55.712002,12.467495,24,6,28.0,2.1
walk,inner,frontier,55.71688,12.479142,55.712002,12.467495,25,6,15.0,1.1
walk,inner,frontier,55.7212206,12.479678,55.712002,12.467495,26,6,20.0,1.5
walk,inner,frontier,55.7195844,12.4929897,55.712002,12.467495,27,6,31.0,2.3
walk,inner,frontier,55.7252379,12.4862241,55.712002,12.467495,28,6,33.0,2.4
walk,inner,frontier,55.719559,12.497372,55.712002,12.467495,29,6,43.0,3.1
walk,inner,frontier,55.718224,12.481611,55.722221,12.504576,20,7,33.0,2.4
walk,inner,frontier,55.7231027,12.477781,55.722221,12.504576,21,7,29.0,2.1
walk,inner,frontier,55.7195844,12.4929897,55.722221,12.504576,22,7,32.0,2.4
walk,inner,frontier,55.7224774,12.4915155,55.722221,12.504576,23,7,15.0,1.1
walk,inner,frontier,55.7157423,12.4924165,55.722221,12.504576,24,7,28.0,2.1
walk,inner,frontier,55.71688,12.479142,55.722221,12.504576,25,7,36.0,2.6
walk,inner,frontier,55.7212206,12.479678,55.722221,12.504576,26,7,28.0,2.0
walk,inner,frontier,55.7195844,12.4929897,55.722221,12.504576,27,7,32.0,2.4
walk,inner,frontier,55.7252379,12.4862241,55.722221,12.504576,28,7,18.0,1.4
walk,inner,frontier,55.719559,12.497372,55.722221,12.504576,29,7,9.0,0.658
walk,inner,frontier,55.718224,12.481611,55.721033,12.47018,20,8,13.0,0.9480000000000001
walk,inner,frontier,55.7231027,12.477781,55.721033,12.47018,21,8,10.0,0.748
walk,inner,frontier,55.7195844,12.4929897,55.721033,12.47018,22,8,25.0,1.8
walk,inner,frontier,55.7224774,12.4915155,55.721033,12.47018,23,8,24.0,1.7
walk,inner,frontier,55.7157423,12.4924165,55.721033,12.47018,24,8,24.0,1.8
walk,inner,frontier,55.71688,12.479142,55.721033,12.47018,25,8,14.0,1.1
walk,inner,frontier,55.7212206,12.479678,55.721033,12.47018,26,8,9.0,0.723
walk,inner,frontier,55.7195844,12.4929897,55.721033,12.47018,27,8,25.0,1.8
walk,inner,frontier,55.7252379,12.4862241,55.721033,12.47018,28,8,20.0,1.5
walk,inner,frontier,55.719559,12.497372,55.721033,12.47018,29,8,31.0,2.3
walk,inner,frontier,55.718224,12.481611,55.717895,12.469379,20,9,11.0,0.858
walk,inner,frontier,55.7231027,12.477781,55.717895,12.469379,21,9,15.0,1.1
walk,inner,frontier,55.7195844,12.4929897,55.717895,12.469379,22,9,24.0,1.8
walk,inner,frontier,55.7224774,12.4915155,55.717895,12.469379,23,9,28.0,2.0
